Variable Name,Formula Name,Applicable Role,Applicable Network,Applicable System
WAS_CPU,FML_WAS_CORE_CPU_RC112,WAS,CN,ES113
WAS_MEM,FML_WAS_CORE_MEM_RC112,WAS,CN,ES113
WAS_IO,FML_WAS_CORE_IO_RC112,WAS,CN,ES113
BIS_CPU,FML_BIS_LTE_CPU_RC112,BIS,LR,ES113
BIS_MEM,FML_BIS_LTE_MEM_RC112,BIS,LR,ES113
BIS_IO,FML_BIS_LTE_IO_RC112,BIS,LR,ES113
BIS_CPU,FML_BIS_LTE_CORE_CPU_RC112,BIS,LR_CN,ES113
BIS_MEM,FML_BIS_LTE_CORE_MEM_RC112,BIS,LR_CN,ES113
BIS_IO,FML_BIS_LTE_CORE_IO_RC112,BIS,LR_CN,ES113
BIS_CPU,FML_BIS_WRAN_CPU_RC112,BIS,WR,ES113
BIS_MEM,FML_BIS_WRAN_MEM_RC112,BIS,WR,ES113
BIS_IO,FML_BIS_WRAN_IO_RC112,BIS,WR,ES113
BIS_CPU,FML_BIS_GRAN_CPU_RC112,BIS,GR,ES113
BIS_MEM,FML_BIS_GRAN_MEM_RC112,BIS,GR,ES113
BIS_IO,FML_BIS_GRAN_IO_RC112,BIS,GR,ES113
BIS_CPU,FML_BIS_WRAN_CORE_CPU_RC112,BIS,WR_CN,ES113
BIS_MEM,FML_BIS_WRAN_CORE_MEM_RC112,BIS,WR_CN,ES113
BIS_IO,FML_BIS_WRAN_CORE_IO_RC112,BIS,WR_CN,ES113
BIS_CPU,FML_BIS_WRAN_LTE_CPU_RC112,BIS,WR_LR,ES113
BIS_MEM,FML_BIS_WRAN_LTE_MEM_RC112,BIS,WR_LR,ES113
BIS_IO,FML_BIS_WRAN_LTE_IO_RC112,BIS,WR_LR,ES113
BIS_CPU,FML_BIS_WRAN_LTE_CORE_CPU_RC112,BIS,WR_LR_CN,ES113
BIS_MEM,FML_BIS_WRAN_LTE_CORE_MEM_RC112,BIS,WR_LR_CN,ES113
BIS_IO,FML_BIS_WRAN_LTE_CORE_IO_RC112,BIS,WR_LR_CN,ES113
BIS_CPU,FML_BIS_CORE_CPU_RC112,BIS,CN,ES113
BIS_MEM,FML_BIS_CORE_MEM_RC112,BIS,CN,ES113
BIS_IO,FML_BIS_CORE_IO_RC112,BIS,CN,ES113
MWS_CPU,FML_MWS_LTE_CPU_RC112,MWS,LR,ES113
MWS_MEM,FML_MWS_LTE_MEM_RC112,MWS,LR,ES113
MWS_IO,FML_MWS_LTE_IO_RC112,MWS,LR,ES113
MWS_CPU,FML_MWS_LTE_CORE_CPU_RC112,MWS,LR_CN,ES113
MWS_MEM,FML_MWS_LTE_CORE_MEM_RC112,MWS,LR_CN,ES113
MWS_IO,FML_MWS_LTE_CORE_IO_RC112,MWS,LR_CN,ES113
MWS_CPU,FML_MWS_WRAN_CPU_RC112,MWS,WR,ES113
MWS_MEM,FML_MWS_WRAN_MEM_RC112,MWS,WR,ES113
MWS_IO,FML_MWS_WRAN_IO_RC112,MWS,WR,ES113
MWS_CPU,FML_MWS_GRAN_CPU_RC112,MWS,GR,ES113
MWS_MEM,FML_MWS_GRAN_MEM_RC112,MWS,GR,ES113
MWS_IO,FML_MWS_GRAN_IO_RC112,MWS,GR,ES113
MWS_CPU,FML_MWS_WRAN_CORE_CPU_RC112,MWS,WR_CN,ES113
MWS_MEM,FML_MWS_WRAN_CORE_MEM_RC112,MWS,WR_CN,ES113
MWS_IO,FML_MWS_WRAN_CORE_IO_RC112,MWS,WR_CN,ES113
MWS_CPU,FML_MWS_WRAN_LTE_CPU_RC112,MWS,WR_LR,ES113
MWS_MEM,FML_MWS_WRAN_LTE_MEM_RC112,MWS,WR_LR,ES113
MWS_IO,FML_MWS_WRAN_LTE_IO_RC112,MWS,WR_LR,ES113
MWS_CPU,FML_MWS_WRAN_LTE_CORE_CPU_RC112,MWS,WR_LR_CN,ES113
MWS_MEM,FML_MWS_WRAN_LTE_CORE_MEM_RC112,MWS,WR_LR_CN,ES113
MWS_IO,FML_MWS_WRAN_LTE_CORE_IO_RC112,MWS,WR_LR_CN,ES113
MWS_CPU,FML_MWS_CORE_CPU_RC112,MWS,CN,ES113
MWS_MEM,FML_MWS_CORE_MEM_RC112,MWS,CN,ES113
MWS_IO,FML_MWS_CORE_IO_RC112,MWS,CN,ES113
OMBS_CPU,FML_OMBS_LTE_CPU_RC112,OMBS,LR,ES113
OMBS_MEM,FML_OMBS_LTE_MEM_RC112,OMBS,LR,ES113
OMBS_IO,FML_OMBS_LTE_IO_RC112,OMBS,LR,ES113
OMBS_CPU,FML_OMBS_LTE_CORE_CPU_RC112,OMBS,LR_CN,ES113
OMBS_MEM,FML_OMBS_LTE_CORE_MEM_RC112,OMBS,LR_CN,ES113
OMBS_IO,FML_OMBS_LTE_CORE_IO_RC112,OMBS,LR_CN,ES113
OMBS_CPU,FML_OMBS_WRAN_CPU_RC112,OMBS,WR,ES113
OMBS_MEM,FML_OMBS_WRAN_MEM_RC112,OMBS,WR,ES113
OMBS_IO,FML_OMBS_WRAN_IO_RC112,OMBS,WR,ES113
OMBS_CPU,FML_OMBS_GRAN_CPU_RC112,OMBS,GR,ES113
OMBS_MEM,FML_OMBS_GRAN_MEM_RC112,OMBS,GR,ES113
OMBS_IO,FML_OMBS_GRAN_IO_RC112,OMBS,GR,ES113
OMBS_CPU,FML_OMBS_WRAN_CORE_CPU_RC112,OMBS,WR_CN,ES113
OMBS_MEM,FML_OMBS_WRAN_CORE_MEM_RC112,OMBS,WR_CN,ES113
OMBS_IO,FML_OMBS_WRAN_CORE_IO_RC112,OMBS,WR_CN,ES113
OMBS_CPU,FML_OMBS_WRAN_LTE_CPU_RC112,OMBS,WR_LR,ES113
OMBS_MEM,FML_OMBS_WRAN_LTE_MEM_RC112,OMBS,WR_LR,ES113
OMBS_IO,FML_OMBS_WRAN_LTE_IO_RC112,OMBS,WR_LR,ES113
OMBS_CPU,FML_OMBS_WRAN_LTE_CORE_CPU_RC112,OMBS,WR_LR_CN,ES113
OMBS_MEM,FML_OMBS_WRAN_LTE_CORE_MEM_RC112,OMBS,WR_LR_CN,ES113
OMBS_IO,FML_OMBS_WRAN_LTE_CORE_IO_RC112,OMBS,WR_LR_CN,ES113
OMBS_CPU,FML_OMBS_CORE_CPU_RC112,OMBS,CN,ES113
OMBS_MEM,FML_OMBS_CORE_MEM_RC112,OMBS,CN,ES113
OMBS_IO,FML_OMBS_CORE_IO_RC112,OMBS,CN,ES113
NAS_CPU,FML_NAS_LTE_CPU_RC112,NAS,LR,ES113
NAS_MEM,FML_NAS_LTE_MEM_RC112,NAS,LR,ES113
NAS_IO,FML_NAS_LTE_IO_RC112,NAS,LR,ES113
NAS_CPU,FML_NAS_LTE_CORE_CPU_RC112,NAS,LR_CN,ES113
NAS_MEM,FML_NAS_LTE_CORE_MEM_RC112,NAS,LR_CN,ES113
NAS_IO,FML_NAS_LTE_CORE_IO_RC112,NAS,LR_CN,ES113
NAS_CPU,FML_NAS_WRAN_CPU_RC112,NAS,WR,ES113
NAS_MEM,FML_NAS_WRAN_MEM_RC112,NAS,WR,ES113
NAS_IO,FML_NAS_WRAN_IO_RC112,NAS,WR,ES113
NAS_CPU,FML_NAS_GRAN_CPU_RC112,NAS,GR,ES113
NAS_MEM,FML_NAS_GRAN_MEM_RC112,NAS,GR,ES113
NAS_IO,FML_NAS_GRAN_IO_RC112,NAS,GR,ES113
NAS_CPU,FML_NAS_WRAN_CORE_CPU_RC112,NAS,WR_CN,ES113
NAS_MEM,FML_NAS_WRAN_CORE_MEM_RC112,NAS,WR_CN,ES113
NAS_IO,FML_NAS_WRAN_CORE_IO_RC112,NAS,WR_CN,ES113
NAS_CPU,FML_NAS_WRAN_LTE_CPU_RC112,NAS,WR_LR,ES113
NAS_MEM,FML_NAS_WRAN_LTE_MEM_RC112,NAS,WR_LR,ES113
NAS_IO,FML_NAS_WRAN_LTE_IO_RC112,NAS,WR_LR,ES113
NAS_CPU,FML_NAS_WRAN_LTE_CORE_CPU_RC112,NAS,WR_LR_CN,ES113
NAS_MEM,FML_NAS_WRAN_LTE_CORE_MEM_RC112,NAS,WR_LR_CN,ES113
NAS_IO,FML_NAS_WRAN_LTE_CORE_IO_RC112,NAS,WR_LR_CN,ES113
NAS_CPU,FML_NAS_CORE_CPU_RC112,NAS,CN,ES113
NAS_MEM,FML_NAS_CORE_MEM_RC112,NAS,CN,ES113
NAS_IO,FML_NAS_CORE_IO_RC112,NAS,CN,ES113
STORAGE_CPU,FML_STORAGE_LTE_CPU_RC112,STORAGE,LR,ES113
STORAGE_MEM,FML_STORAGE_LTE_MEM_RC112,STORAGE,LR,ES113
STORAGE_IO,FML_STORAGE_LTE_IO_RC112,STORAGE,LR,ES113
STORAGE_CPU,FML_STORAGE_LTE_CORE_CPU_RC112,STORAGE,LR_CN,ES113
STORAGE_MEM,FML_STORAGE_LTE_CORE_MEM_RC112,STORAGE,LR_CN,ES113
STORAGE_IO,FML_STORAGE_LTE_CORE_IO_RC112,STORAGE,LR_CN,ES113
STORAGE_CPU,FML_STORAGE_WRAN_CPU_RC112,STORAGE,WR,ES113
STORAGE_MEM,FML_STORAGE_WRAN_MEM_RC112,STORAGE,WR,ES113
STORAGE_IO,FML_STORAGE_WRAN_IO_RC112,STORAGE,WR,ES113
STORAGE_CPU,FML_STORAGE_GRAN_CPU_RC112,STORAGE,GR,ES113
STORAGE_MEM,FML_STORAGE_GRAN_MEM_RC112,STORAGE,GR,ES113
STORAGE_IO,FML_STORAGE_GRAN_IO_RC112,STORAGE,GR,ES113
STORAGE_CPU,FML_STORAGE_WRAN_CORE_CPU_RC112,STORAGE,WR_CN,ES113
STORAGE_MEM,FML_STORAGE_WRAN_CORE_MEM_RC112,STORAGE,WR_CN,ES113
STORAGE_IO,FML_STORAGE_WRAN_CORE_IO_RC112,STORAGE,WR_CN,ES113
STORAGE_CPU,FML_STORAGE_WRAN_LTE_CPU_RC112,STORAGE,WR_LR,ES113
STORAGE_MEM,FML_STORAGE_WRAN_LTE_MEM_RC112,STORAGE,WR_LR,ES113
STORAGE_IO,FML_STORAGE_WRAN_LTE_IO_RC112,STORAGE,WR_LR,ES113
STORAGE_CPU,FML_STORAGE_WRAN_LTE_CORE_CPU_RC112,STORAGE,WR_LR_CN,ES113
STORAGE_MEM,FML_STORAGE_WRAN_LTE_CORE_MEM_RC112,STORAGE,WR_LR_CN,ES113
STORAGE_IO,FML_STORAGE_WRAN_LTE_CORE_IO_RC112,STORAGE,WR_LR_CN,ES113
STORAGE_CPU,FML_STORAGE_CORE_CPU_RC112,STORAGE,CN,ES113
STORAGE_MEM,FML_STORAGE_CORE_MEM_RC112,STORAGE,CN,ES113
STORAGE_IO,FML_STORAGE_CORE_IO_RC112,STORAGE,CN,ES113
DAE_CPU,FML_DAE_LTE_CPU_RC112,DAE,LR,ES113
DAE_MEM,FML_DAE_LTE_MEM_RC112,DAE,LR,ES113
DAE_IO,FML_DAE_LTE_IO_RC112,DAE,LR,ES113
DAE_CPU,FML_DAE_LTE_CORE_CPU_RC112,DAE,LR_CN,ES113
DAE_MEM,FML_DAE_LTE_CORE_MEM_RC112,DAE,LR_CN,ES113
DAE_IO,FML_DAE_LTE_CORE_IO_RC112,DAE,LR_CN,ES113
DAE_CPU,FML_DAE_WRAN_CPU_RC112,DAE,WR,ES113
DAE_MEM,FML_DAE_WRAN_MEM_RC112,DAE,WR,ES113
DAE_IO,FML_DAE_WRAN_IO_RC112,DAE,WR,ES113
DAE_CPU,FML_DAE_GRAN_CPU_RC112,DAE,GR,ES113
DAE_MEM,FML_DAE_GRAN_MEM_RC112,DAE,GR,ES113
DAE_IO,FML_DAE_GRAN_IO_RC112,DAE,GR,ES113
DAE_CPU,FML_DAE_WRAN_CORE_CPU_RC112,DAE,WR_CN,ES113
DAE_MEM,FML_DAE_WRAN_CORE_MEM_RC112,DAE,WR_CN,ES113
DAE_IO,FML_DAE_WRAN_CORE_IO_RC112,DAE,WR_CN,ES113
DAE_CPU,FML_DAE_WRAN_LTE_CPU_RC112,DAE,WR_LR,ES113
DAE_MEM,FML_DAE_WRAN_LTE_MEM_RC112,DAE,WR_LR,ES113
DAE_IO,FML_DAE_WRAN_LTE_IO_RC112,DAE,WR_LR,ES113
DAE_CPU,FML_DAE_WRAN_LTE_CORE_CPU_RC112,DAE,WR_LR_CN,ES113
DAE_MEM,FML_DAE_WRAN_LTE_CORE_MEM_RC112,DAE,WR_LR_CN,ES113
DAE_IO,FML_DAE_WRAN_LTE_CORE_IO_RC112,DAE,WR_LR_CN,ES113
DAE_CPU,FML_DAE_CORE_CPU_RC112,DAE,CN,ES113
DAE_MEM,FML_DAE_CORE_MEM_RC112,DAE,CN,ES113
DAE_IO,FML_DAE_CORE_IO_RC112,DAE,CN,ES113
SWITCH_CPU,FML_SWITCH_LTE_CPU_RC112,SWITCH,LR,ES113
SWITCH_MEM,FML_SWITCH_LTE_MEM_RC112,SWITCH,LR,ES113
SWITCH_IO,FML_SWITCH_LTE_IO_RC112,SWITCH,LR,ES113
SWITCH_CPU,FML_SWITCH_LTE_CORE_CPU_RC112,SWITCH,LR_CN,ES113
SWITCH_MEM,FML_SWITCH_LTE_CORE_MEM_RC112,SWITCH,LR_CN,ES113
SWITCH_IO,FML_SWITCH_LTE_CORE_IO_RC112,SWITCH,LR_CN,ES113
SWITCH_CPU,FML_SWITCH_WRAN_CPU_RC112,SWITCH,WR,ES113
SWITCH_MEM,FML_SWITCH_WRAN_MEM_RC112,SWITCH,WR,ES113
SWITCH_IO,FML_SWITCH_WRAN_IO_RC112,SWITCH,WR,ES113
SWITCH_CPU,FML_SWITCH_GRAN_CPU_RC112,SWITCH,GR,ES113
SWITCH_MEM,FML_SWITCH_GRAN_MEM_RC112,SWITCH,GR,ES113
SWITCH_IO,FML_SWITCH_GRAN_IO_RC112,SWITCH,GR,ES113
SWITCH_CPU,FML_SWITCH_WRAN_CORE_CPU_RC112,SWITCH,WR_CN,ES113
SWITCH_MEM,FML_SWITCH_WRAN_CORE_MEM_RC112,SWITCH,WR_CN,ES113
SWITCH_IO,FML_SWITCH_WRAN_CORE_IO_RC112,SWITCH,WR_CN,ES113
SWITCH_CPU,FML_SWITCH_WRAN_LTE_CPU_RC112,SWITCH,WR_LR,ES113
SWITCH_MEM,FML_SWITCH_WRAN_LTE_MEM_RC112,SWITCH,WR_LR,ES113
SWITCH_IO,FML_SWITCH_WRAN_LTE_IO_RC112,SWITCH,WR_LR,ES113
SWITCH_CPU,FML_SWITCH_WRAN_LTE_CORE_CPU_RC112,SWITCH,WR_LR_CN,ES113
SWITCH_MEM,FML_SWITCH_WRAN_LTE_CORE_MEM_RC112,SWITCH,WR_LR_CN,ES113
SWITCH_IO,FML_SWITCH_WRAN_LTE_CORE_IO_RC112,SWITCH,WR_LR_CN,ES113
SWITCH_CPU,FML_SWITCH_CORE_CPU_RC112,SWITCH,CN,ES113
SWITCH_MEM,FML_SWITCH_CORE_MEM_RC112,SWITCH,CN,ES113
SWITCH_IO,FML_SWITCH_CORE_IO_RC112,SWITCH,CN,ES113
ADMIN_CPU,FML_ADMIN_LTE_CPU_RC112,ADMIN,LR,RC113_ES113
ADMIN_MEM,FML_ADMIN_LTE_MEM_RC112,ADMIN,LR,RC113_ES113
ADMIN_IO,FML_ADMIN_LTE_IO_RC112,ADMIN,LR,RC113_ES113
ADMIN_CPU,FML_ADMIN_LTE_CORE_CPU_RC112,ADMIN,LR_CN,RC113_ES113
ADMIN_MEM,FML_ADMIN_LTE_CORE_MEM_RC112,ADMIN,LR_CN,RC113_ES113
ADMIN_IO,FML_ADMIN_LTE_CORE_IO_RC112,ADMIN,LR_CN,RC113_ES113
ADMIN_CPU,FML_ADMIN_WRAN_CPU_RC112,ADMIN,WR,RC113_ES113
ADMIN_MEM,FML_ADMIN_WRAN_MEM_RC112,ADMIN,WR,RC113_ES113
ADMIN_IO,FML_ADMIN_WRAN_IO_RC112,ADMIN,WR,RC113_ES113
ADMIN_CPU,FML_ADMIN_WRAN_CORE_CPU_RC112,ADMIN,WR_CN,RC113_ES113
ADMIN_MEM,FML_ADMIN_WRAN_CORE_MEM_RC112,ADMIN,WR_CN,RC113_ES113
ADMIN_IO,FML_ADMIN_WRAN_CORE_IO_RC112,ADMIN,WR_CN,RC113_ES113
ADMIN_CPU,FML_ADMIN_WRAN_LTE_CPU_RC112,ADMIN,WR_LR,RC113_ES113
ADMIN_MEM,FML_ADMIN_WRAN_LTE_MEM_RC112,ADMIN,WR_LR,RC113_ES113
ADMIN_IO,FML_ADMIN_WRAN_LTE_IO_RC112,ADMIN,WR_LR,RC113_ES113
ADMIN_CPU,FML_ADMIN_WRAN_LTE_CORE_CPU_RC112,ADMIN,WR_LR_CN,RC113_ES113
ADMIN_MEM,FML_ADMIN_WRAN_LTE_CORE_MEM_RC112,ADMIN,WR_LR_CN,RC113_ES113
ADMIN_IO,FML_ADMIN_WRAN_LTE_CORE_IO_RC112,ADMIN,WR_LR_CN,RC113_ES113
ADMIN_CPU,FML_ADMIN_CORE_CPU_RC112,ADMIN,CN,RC113_ES113
ADMIN_MEM,FML_ADMIN_CORE_MEM_RC112,ADMIN,CN,RC113_ES113
ADMIN_IO,FML_ADMIN_CORE_IO_RC112,ADMIN,CN,RC113_ES113
UAS_CPU,FML_UAS_USER,UAS,LR,RC113_ES113
UAS_CPU,FML_UAS_USER,UAS,LR_CN,RC113_ES113
UAS_CPU,FML_UAS_USER,UAS,WR,RC113_ES113
UAS_CPU,FML_UAS_USER,UAS,WR_CN,RC113_ES113
UAS_CPU,FML_UAS_USER,UAS,WR_LR,RC113_ES113
UAS_CPU,FML_UAS_USER,UAS,WR_LR_CN,RC113_ES113
UAS_CPU,FML_UAS_USER,UAS,CN,RC113_ES113
ENIQS_CPU,FML_ENIQS_CPU_ES112,ENIQS,LR,RC113_ES113
ENIQS_MEM,FML_ENIQS_MEM_ES112,ENIQS,LR,RC113_ES113
ENIQS_IO,FML_ENIQS_IO_ES112,ENIQS,LR,RC113_ES113
ENIQS_PM_CNT,FML_CNT_ES112,ENIQS,LR,RC113_ES113
ENIQS_PM_CELL,FML_CELL_ES112,ENIQS,LR,RC113_ES113
ENIQS_PM_ROP,FML_ROP_ES112,ENIQS,LR,RC113_ES113
ENIQS_CPU,FML_ENIQS_CPU_ES112,ENIQS,LR_CN,RC113_ES113
ENIQS_MEM,FML_ENIQS_MEM_ES112,ENIQS,LR_CN,RC113_ES113
ENIQS_IO,FML_ENIQS_IO_ES112,ENIQS,LR_CN,RC113_ES113
ENIQS_PM_CNT,FML_CNT_ES112,ENIQS,LR_CN,RC113_ES113
ENIQS_PM_CELL,FML_CELL_ES112,ENIQS,LR_CN,RC113_ES113
ENIQS_PM_ROP,FML_ROP_ES112,ENIQS,LR_CN,RC113_ES113
ENIQS_CPU,FML_ENIQS_CPU_ES112,ENIQS,WR,RC113_ES113
ENIQS_MEM,FML_ENIQS_MEM_ES112,ENIQS,WR,RC113_ES113
ENIQS_IO,FML_ENIQS_IO_ES112,ENIQS,WR,RC113_ES113
ENIQS_PM_CNT,FML_CNT_ES112,ENIQS,WR,RC113_ES113
ENIQS_PM_CELL,FML_CELL_ES112,ENIQS,WR,RC113_ES113
ENIQS_PM_ROP,FML_ROP_ES112,ENIQS,WR,RC113_ES113
ENIQS_CPU,FML_ENIQS_CPU_ES112,ENIQS,WR_CN,RC113_ES113
ENIQS_MEM,FML_ENIQS_MEM_ES112,ENIQS,WR_CN,RC113_ES113
ENIQS_IO,FML_ENIQS_IO_ES112,ENIQS,WR_CN,RC113_ES113
ENIQS_PM_CNT,FML_CNT_ES112,ENIQS,WR_CN,RC113_ES113
ENIQS_PM_CELL,FML_CELL_ES112,ENIQS,WR_CN,RC113_ES113
ENIQS_PM_ROP,FML_ROP_ES112,ENIQS,WR_CN,RC113_ES113
ENIQS_CPU,FML_ENIQS_CPU_ES112,ENIQS,WR_LR,RC113_ES113
ENIQS_MEM,FML_ENIQS_MEM_ES112,ENIQS,WR_LR,RC113_ES113
ENIQS_IO,FML_ENIQS_IO_ES112,ENIQS,WR_LR,RC113_ES113
ENIQS_PM_CNT,FML_CNT_ES112,ENIQS,WR_LR,RC113_ES113
ENIQS_PM_CELL,FML_CELL_ES112,ENIQS,WR_LR,RC113_ES113
ENIQS_PM_ROP,FML_ROP_ES112,ENIQS,WR_LR,RC113_ES113
ENIQS_CPU,FML_ENIQS_CPU_ES112,ENIQS,WR_LR_CN,RC113_ES113
ENIQS_MEM,FML_ENIQS_MEM_ES112,ENIQS,WR_LR_CN,RC113_ES113
ENIQS_IO,FML_ENIQS_IO_ES112,ENIQS,WR_LR_CN,RC113_ES113
ENIQS_PM_CNT,FML_CNT_ES112,ENIQS,WR_LR_CN,RC113_ES113
ENIQS_PM_CELL,FML_CELL_ES112,ENIQS,WR_LR_CN,RC113_ES113
ENIQS_PM_ROP,FML_ROP_ES112,ENIQS,WR_LR_CN,RC113_ES113
ENIQS_CPU,FML_ENIQS_CPU_ES112,ENIQS,CN,RC113_ES113
ENIQS_MEM,FML_ENIQS_MEM_ES112,ENIQS,CN,RC113_ES113
ENIQS_IO,FML_ENIQS_IO_ES112,ENIQS,CN,RC113_ES113
ENIQS_PM_CNT,FML_CNT_ES112,ENIQS,CN,RC113_ES113
ENIQS_PM_CELL,FML_CELL_ES112,ENIQS,CN,RC113_ES113
ENIQS_PM_ROP,FML_ROP_ES112,ENIQS,CN,RC113_ES113
BIS_CPU,FML_BIS_LTE_CPU_RC112,BIS,LR,RC113_ES113
BIS_MEM,FML_BIS_LTE_MEM_RC112,BIS,LR,RC113_ES113
BIS_IO,FML_BIS_LTE_IO_RC112,BIS,LR,RC113_ES113
BIS_CPU,FML_BIS_LTE_CORE_CPU_RC112,BIS,LR_CN,RC113_ES113
BIS_MEM,FML_BIS_LTE_CORE_MEM_RC112,BIS,LR_CN,RC113_ES113
BIS_IO,FML_BIS_LTE_CORE_IO_RC112,BIS,LR_CN,RC113_ES113
BIS_CPU,FML_BIS_WRAN_CPU_RC112,BIS,WR,RC113_ES113
BIS_MEM,FML_BIS_WRAN_MEM_RC112,BIS,WR,RC113_ES113
BIS_IO,FML_BIS_WRAN_IO_RC112,BIS,WR,RC113_ES113
BIS_CPU,FML_BIS_WRAN_CORE_CPU_RC112,BIS,WR_CN,RC113_ES113
BIS_MEM,FML_BIS_WRAN_CORE_MEM_RC112,BIS,WR_CN,RC113_ES113
BIS_IO,FML_BIS_WRAN_CORE_IO_RC112,BIS,WR_CN,RC113_ES113
BIS_CPU,FML_BIS_WRAN_LTE_CPU_RC112,BIS,WR_LR,RC113_ES113
BIS_MEM,FML_BIS_WRAN_LTE_MEM_RC112,BIS,WR_LR,RC113_ES113
BIS_IO,FML_BIS_WRAN_LTE_IO_RC112,BIS,WR_LR,RC113_ES113
BIS_CPU,FML_BIS_WRAN_LTE_CORE_CPU_RC112,BIS,WR_LR_CN,RC113_ES113
BIS_MEM,FML_BIS_WRAN_LTE_CORE_MEM_RC112,BIS,WR_LR_CN,RC113_ES113
BIS_IO,FML_BIS_WRAN_LTE_CORE_IO_RC112,BIS,WR_LR_CN,RC113_ES113
BIS_CPU,FML_BIS_CORE_CPU_RC112,BIS,CN,RC113_ES113
BIS_MEM,FML_BIS_CORE_MEM_RC112,BIS,CN,RC113_ES113
BIS_IO,FML_BIS_CORE_IO_RC112,BIS,CN,RC113_ES113
INF_CPU,FML_INF_LTE_CPU_RC112,INF,LR,RC113_ES113
INF_MEM,FML_INF_LTE_MEM_RC112,INF,LR,RC113_ES113
INF_IO,FML_INF_LTE_IO_RC112,INF,LR,RC113_ES113
INF_CPU,FML_INF_LTE_CORE_CPU_RC112,INF,LR_CN,RC113_ES113
INF_MEM,FML_INF_LTE_CORE_MEM_RC112,INF,LR_CN,RC113_ES113
INF_IO,FML_INF_LTE_CORE_IO_RC112,INF,LR_CN,RC113_ES113
INF_CPU,FML_INF_WRAN_CPU_RC112,INF,WR,RC113_ES113
INF_MEM,FML_INF_WRAN_MEM_RC112,INF,WR,RC113_ES113
INF_IO,FML_INF_WRAN_IO_RC112,INF,WR,RC113_ES113
INF_CPU,FML_INF_WRAN_CORE_CPU_RC112,INF,WR_CN,RC113_ES113
INF_MEM,FML_INF_WRAN_CORE_MEM_RC112,INF,WR_CN,RC113_ES113
INF_IO,FML_INF_WRAN_CORE_IO_RC112,INF,WR_CN,RC113_ES113
INF_CPU,FML_INF_WRAN_LTE_CPU_RC112,INF,WR_LR,RC113_ES113
INF_MEM,FML_INF_WRAN_LTE_MEM_RC112,INF,WR_LR,RC113_ES113
INF_IO,FML_INF_WRAN_LTE_IO_RC112,INF,WR_LR,RC113_ES113
INF_CPU,FML_INF_WRAN_LTE_CORE_CPU_RC112,INF,WR_LR_CN,RC113_ES113
INF_MEM,FML_INF_WRAN_LTE_CORE_MEM_RC112,INF,WR_LR_CN,RC113_ES113
INF_IO,FML_INF_WRAN_LTE_CORE_IO_RC112,INF,WR_LR_CN,RC113_ES113
INF_CPU,FML_INF_CORE_CPU_RC112,INF,CN,RC113_ES113
INF_MEM,FML_INF_CORE_MEM_RC112,INF,CN,RC113_ES113
INF_IO,FML_INF_CORE_IO_RC112,INF,CN,RC113_ES113
MWS_CPU,FML_MWS_LTE_CPU_RC112,MWS,LR,RC113_ES113
MWS_MEM,FML_MWS_LTE_MEM_RC112,MWS,LR,RC113_ES113
MWS_IO,FML_MWS_LTE_IO_RC112,MWS,LR,RC113_ES113
MWS_CPU,FML_MWS_LTE_CORE_CPU_RC112,MWS,LR_CN,RC113_ES113
MWS_MEM,FML_MWS_LTE_CORE_MEM_RC112,MWS,LR_CN,RC113_ES113
MWS_IO,FML_MWS_LTE_CORE_IO_RC112,MWS,LR_CN,RC113_ES113
MWS_CPU,FML_MWS_WRAN_CPU_RC112,MWS,WR,RC113_ES113
MWS_MEM,FML_MWS_WRAN_MEM_RC112,MWS,WR,RC113_ES113
MWS_IO,FML_MWS_WRAN_IO_RC112,MWS,WR,RC113_ES113
MWS_CPU,FML_MWS_WRAN_CORE_CPU_RC112,MWS,WR_CN,RC113_ES113
MWS_MEM,FML_MWS_WRAN_CORE_MEM_RC112,MWS,WR_CN,RC113_ES113
MWS_IO,FML_MWS_WRAN_CORE_IO_RC112,MWS,WR_CN,RC113_ES113
MWS_CPU,FML_MWS_WRAN_LTE_CPU_RC112,MWS,WR_LR,RC113_ES113
MWS_MEM,FML_MWS_WRAN_LTE_MEM_RC112,MWS,WR_LR,RC113_ES113
MWS_IO,FML_MWS_WRAN_LTE_IO_RC112,MWS,WR_LR,RC113_ES113
MWS_CPU,FML_MWS_WRAN_LTE_CORE_CPU_RC112,MWS,WR_LR_CN,RC113_ES113
MWS_MEM,FML_MWS_WRAN_LTE_CORE_MEM_RC112,MWS,WR_LR_CN,RC113_ES113
MWS_IO,FML_MWS_WRAN_LTE_CORE_IO_RC112,MWS,WR_LR_CN,RC113_ES113
MWS_CPU,FML_MWS_CORE_CPU_RC112,MWS,CN,RC113_ES113
MWS_MEM,FML_MWS_CORE_MEM_RC112,MWS,CN,RC113_ES113
MWS_IO,FML_MWS_CORE_IO_RC112,MWS,CN,RC113_ES113
OMBS_CPU,FML_OMBS_LTE_CPU_RC112,OMBS,LR,RC113_ES113
OMBS_MEM,FML_OMBS_LTE_MEM_RC112,OMBS,LR,RC113_ES113
OMBS_IO,FML_OMBS_LTE_IO_RC112,OMBS,LR,RC113_ES113
OMBS_CPU,FML_OMBS_LTE_CORE_CPU_RC112,OMBS,LR_CN,RC113_ES113
OMBS_MEM,FML_OMBS_LTE_CORE_MEM_RC112,OMBS,LR_CN,RC113_ES113
